y,x,z,mg_ca,st_dev,part,sample_mode,dist
10736,29338,9662,0.42504,0.02513,B,map,NA
10671,29297,9662,0.406594,0.021518,B,map,NA
10606,29256,9663,0.462499,0.030892,B,map,NA
10541,29215,9663,0.576397,0.028841,B,map,NA
10475,29174,9663,0.462218,0.04571,B,map,NA
10410,29133,9664,0.454117,0.022196,B,map,NA
10345,29092,9664,0.37983,0.02862,B,map,NA
10280,29051,9664,0.377531,0.022133,B,map,NA
10215,29010,9665,0.317144,0.026758,B,map,NA
10150,28969,9665,0.286242,0.014699,B,map,NA
10085,28928,9665,0.310124,0.031406,B,map,NA
10020,28887,9666,0.270494,0.012026,B,map,NA
9955,28846,9666,0.343455,0.048653,B,map,NA
9890,28805,9666,0.279454,0.055088,B,map,NA
9825,28764,9667,0.292762,0.012888,B,map,NA
9759,28722,9667,0.279845,0.022047,B,map,NA
9694,28681,9667,0.316231,0.012042,B,map,NA
9629,28640,9668,0.310852,0.014878,B,map,NA
9564,28599,9668,0.345951,0.024591,B,map,NA
9499,28558,9668,0.33167,0.024043,B,map,NA
9434,28517,9669,0.410834,0.004743,B,map,NA
9369,28476,9669,0.588168,0.230861,B,map,NA
9304,28435,9669,0.33025,0.025057,B,map,NA
9239,28394,9670,0.342305,0.014331,B,map,NA
9174,28353,9670,0.38108,0.023783,B,map,NA
9108,28312,9670,0.377123,0.008442,B,map,NA
9043,28271,9670,0.380154,0.028481,B,map,NA
10924,29367,9664,0.268808,0.045952,B,map,NA
10859,29326,9665,0.300698,0.029273,B,map,NA
10794,29285,9665,0.355587,0.017399,B,map,NA
10729,29244,9665,0.658633,0.042572,B,map,NA
10664,29204,9666,0.442121,0.016102000000000002,B,map,NA
10599,29163,9666,0.459565,0.067283,B,map,NA
10534,29122,9666,0.574388,0.030465,B,map,NA
10470,29081,9667,0.509064,0.048617,B,map,NA
10405,29040,9667,0.440618,0.041984,B,map,NA
10340,28999,9667,0.3532,0.028436,B,map,NA
10275,28959,9668,0.32145,0.047271,B,map,NA
10210,28918,9668,0.298523,0.015232,B,map,NA
10145,28877,9668,0.304008,0.018238,B,map,NA
10080,28836,9669,0.304362,0.030279,B,map,NA
10015,28795,9669,0.284317,0.02723,B,map,NA
9950,28754,9669,0.284902,0.037794,B,map,NA
9885,28714,9669,0.281748,0.01441,B,map,NA
9821,28673,9670,0.280637,0.016111,B,map,NA
9756,28632,9670,0.27159,0.019542,B,map,NA
9691,28591,9670,0.344203,0.019148,B,map,NA
9626,28550,9671,0.363739,0.101934,B,map,NA
9561,28509,9671,0.369557,0.022637,B,map,NA
9496,28469,9671,0.355182,0.019744,B,map,NA
9431,28428,9672,0.393458,0.024601,B,map,NA
9366,28387,9672,0.31294,0.030564,B,map,NA
9301,28346,9672,0.34436,0.013754,B,map,NA
9236,28305,9673,0.37804,0.019551,B,map,NA
9172,28264,9673,0.400108,0.04155,B,map,NA
9107,28224,9673,0.400417,0.038883,B,map,NA
10982,29313,9667,0.28287,0.020647,B,map,NA
10917,29273,9668,0.288483,0.038457,B,map,NA
10852,29232,9668,0.371339,0.032803,B,map,NA
10788,29191,9668,0.462007,0.0178,B,map,NA
10723,29151,9669,0.537071,0.03185,B,map,NA
10658,29110,9669,0.619615,0.118406,B,map,NA
10593,29070,9669,0.537631,0.022868,B,map,NA
10529,29029,9670,0.512624,0.018346,B,map,NA
10464,28988,9670,0.48815,0.017832,B,map,NA
10399,28948,9670,0.352744,0.01705,B,map,NA
10335,28907,9670,0.308868,0.022321,B,map,NA
10270,28867,9671,0.290699,0.03222,B,map,NA
10205,28826,9671,0.28071,0.008179,B,map,NA
10140,28785,9671,0.32309,0.009598,B,map,NA
10076,28745,9672,0.291495,0.01661,B,map,NA
10011,28704,9672,0.327663,0.018359,B,map,NA
9946,28664,9672,0.278776,0.014892,B,map,NA
9882,28623,9673,0.285298,0.028225,B,map,NA
9817,28582,9673,0.282003,0.023302,B,map,NA
9752,28542,9673,0.28211,0.024089,B,map,NA
9688,28501,9674,0.301826,0.019398,B,map,NA
9623,28460,9674,0.346641,0.006687,B,map,NA
9558,28420,9674,0.356828,0.021111,B,map,NA
9493,28379,9675,0.407794,0.011724,B,map,NA
9429,28339,9675,0.407701,0.04616,B,map,NA
9364,28298,9675,0.341447,0.021533,B,map,NA
9299,28257,9676,0.355921,0.015277,B,map,NA
9235,28217,9676,0.400608,0.056548,B,map,NA
9170,28176,9676,0.382703,0.02406,B,map,NA
11104,29300,9670,0.300554,0.015803,B,map,NA
11039,29260,9670,0.264971,0.026504,B,map,NA
10975,29219,9671,0.297319,0.028913,B,map,NA
10910,29179,9671,0.330035,0.027102,B,map,NA
10846,29138,9671,0.376153,0.022011,B,map,NA
10781,29098,9672,0.603643,0.029056,B,map,NA
10717,29058,9672,0.448191,0.046114,B,map,NA
10652,29017,9672,0.485216,0.038051,B,map,NA
10588,28977,9672,0.683095,0.148832,B,map,NA
10523,28937,9673,0.497144,0.021514,B,map,NA
10459,28896,9673,0.36202,0.023988,B,map,NA
10394,28856,9673,0.330182,0.021332,B,map,NA
10330,28815,9674,0.294699,0.011256,B,map,NA
10265,28775,9674,0.298484,0.015135,B,map,NA
10201,28735,9674,0.302923,0.018593,B,map,NA
10136,28694,9675,0.30759,0.016399,B,map,NA
10072,28654,9675,0.286824,0.031885,B,map,NA
10007,28614,9675,0.285562,0.013836,B,map,NA
9943,28573,9676,0.276293,0.014802,B,map,NA
9878,28533,9676,0.305906,0.018698,B,map,NA
9814,28492,9676,0.273169,0.014104,B,map,NA
9749,28452,9676,0.311936,0.016614,B,map,NA
9685,28412,9677,0.30251,0.021706,B,map,NA
9620,28371,9677,0.362579,0.015345,B,map,NA
9556,28331,9677,0.363482,0.023513,B,map,NA
9491,28290,9678,0.425109,0.015639,B,map,NA
9427,28250,9678,0.363479,0.043618,B,map,NA
9362,28210,9678,0.391197,0.015707,B,map,NA
9298,28169,9679,0.396604,0.028876,B,map,NA
9233,28129,9679,0.406245,0.008917,B,map,NA
11110,29233,9672,0.320876,0.079277,B,map,NA
11045,29192,9673,0.294156,0.029385,B,map,NA
10980,29151,9673,0.308564,0.029528,B,map,NA
10916,29110,9673,0.338288,0.018,B,map,NA
10851,29069,9674,0.387178,0.014678,B,map,NA
10786,29028,9674,0.684884,0.085756,B,map,NA
10721,28987,9674,0.455393,0.070041,B,map,NA
10657,28946,9675,0.397003,0.020536,B,map,NA
10592,28905,9675,0.505219,0.026053,B,map,NA
10527,28863,9675,0.414294,0.01654,B,map,NA
10462,28822,9676,0.354619,0.047823,B,map,NA
10398,28781,9676,0.333356,0.017114,B,map,NA
10333,28740,9676,0.325995,0.037694,B,map,NA
10268,28699,9677,0.317603,0.016125,B,map,NA
10203,28658,9677,0.332906,0.024987,B,map,NA
10139,28617,9677,0.324975,0.058221,B,map,NA
10074,28576,9678,0.298952,0.023732,B,map,NA
10009,28535,9678,0.287861,0.04051,B,map,NA
9944,28494,9678,0.27499,0.015748,B,map,NA
9880,28452,9679,0.286318,0.03701,B,map,NA
9815,28411,9679,0.283558,0.019823,B,map,NA
9750,28370,9679,0.308651,0.020549,B,map,NA
9685,28329,9680,0.335713,0.025156,B,map,NA
9621,28288,9680,0.340311,0.018392,B,map,NA
9556,28247,9680,0.409574,0.023291,B,map,NA
9491,28206,9681,0.5889,0.045022,B,map,NA
9426,28165,9681,0.3333,0.030475,B,map,NA
9362,28124,9681,0.35142,0.018866,B,map,NA
9297,28083,9682,0.403537,0.029388,B,map,NA
11180,29207,9675,0.286339,0.019627,B,map,NA
11115,29165,9675,0.27605,0.013427,B,map,NA
11050,29123,9675,0.301292,0.00998,B,map,NA
10985,29082,9676,0.332114,0.024531,B,map,NA
10920,29040,9676,0.349039,0.022943,B,map,NA
10855,28998,9676,0.429699,0.039749,B,map,NA
10790,28956,9677,0.621382,0.026234,B,map,NA
10725,28914,9677,0.396694,0.020655,B,map,NA
10660,28873,9677,0.484673,0.020953,B,map,NA
10595,28831,9678,0.445119,0.025188,B,map,NA
10530,28789,9678,0.38223,0.033428,B,map,NA
10465,28747,9679,0.363734,0.01665,B,map,NA
10400,28705,9679,0.349699,0.023803,B,map,NA
10335,28663,9679,0.331021,0.010664999999999999,B,map,NA
10270,28622,9680,0.320393,0.014913,B,map,NA
10205,28580,9680,0.343729,0.065016,B,map,NA
10140,28538,9680,0.315943,0.015024,B,map,NA
10075,28496,9681,0.32344,0.016156,B,map,NA
10010,28454,9681,0.285378,0.045679,B,map,NA
9945,28413,9681,0.275853,0.01085,B,map,NA
9880,28371,9682,0.270619,0.025793,B,map,NA
9815,28329,9682,0.327014,0.026693,B,map,NA
9750,28287,9682,0.318906,0.022009,B,map,NA
9685,28245,9683,0.380038,0.030671,B,map,NA
9620,28203,9683,0.377918,0.016657,B,map,NA
9555,28162,9683,0.501153,0.032663,B,map,NA
9490,28120,9684,0.339053,0.035032,B,map,NA
9425,28078,9684,0.387241,0.034449,B,map,NA
9360,28036,9685,0.466316,0.014346,B,map,NA
11253,29182,9677,0.323994,0.021348,B,map,NA
11190,29141,9677,0.307226,0.033973,B,map,NA
11126,29100,9678,0.29699,0.040698,B,map,NA
11063,29059,9678,0.328143,0.011125,B,map,NA
11000,29017,9678,0.310961,0.030354,B,map,NA
10937,28976,9679,0.356368,0.027926,B,map,NA
10874,28935,9679,0.395581,0.020625,B,map,NA
10811,28894,9679,0.537885,0.056139,B,map,NA
10748,28853,9680,0.420067,0.029771,B,map,NA
10685,28812,9680,0.417482,0.030047,B,map,NA
10621,28771,9680,0.427027,0.026745,B,map,NA
10558,28729,9681,0.357464,0.021592,B,map,NA
10495,28688,9681,0.363677,0.014734,B,map,NA
10432,28647,9682,0.357826,0.018771,B,map,NA
10369,28606,9682,0.330001,0.016264,B,map,NA
10306,28565,9682,0.326232,0.025873,B,map,NA
10243,28524,9683,0.330251,0.021344,B,map,NA
10179,28482,9683,0.307444,0.006311,B,map,NA
10116,28441,9683,0.286396,0.012729,B,map,NA
10053,28400,9684,0.268308,0.02783,B,map,NA
9990,28359,9684,0.284467,0.020742,B,map,NA
9927,28318,9684,0.289757,0.014261,B,map,NA
9864,28277,9685,0.301055,0.020796,B,map,NA
9801,28235,9685,0.315286,0.008458,B,map,NA
9738,28194,9686,0.375781,0.005701,B,map,NA
9674,28153,9686,0.337795,0.025677,B,map,NA
9611,28112,9686,0.391994,0.042336,B,map,NA
9548,28071,9687,0.350142,0.018533,B,map,NA
9485,28030,9687,0.378008,0.034798,B,map,NA
9422,27989,9687,0.459121,0.041227,B,map,NA
11323,29156,9679,0.320605,0.030751,B,map,NA
11260,29114,9679,0.348349,0.024833,B,map,NA
11196,29072,9680,0.293177,0.024825,B,map,NA
11133,29030,9680,0.296064,0.033189,B,map,NA
11070,28988,9681,0.302774,0.018884,B,map,NA
11006,28947,9681,0.335847,0.021397,B,map,NA
10943,28905,9681,0.381894,0.015354,B,map,NA
10879,28863,9682,0.452368,0.02653,B,map,NA
10816,28821,9682,0.40689,0.016209,B,map,NA
10753,28779,9683,0.385578,0.004795,B,map,NA
10689,28737,9683,0.445865,0.02466,B,map,NA
10626,28695,9683,0.408795,0.033259,B,map,NA
10563,28654,9684,0.368432,0.013773,B,map,NA
10499,28612,9684,0.370279,0.020392,B,map,NA
10436,28570,9684,0.35182,0.026961,B,map,NA
10373,28528,9685,0.324138,0.023382,B,map,NA
10309,28486,9685,0.329814,0.023502,B,map,NA
10246,28444,9686,0.316254,0.016687,B,map,NA
10183,28402,9686,0.279217,0.021529,B,map,NA
10119,28361,9686,0.300487,0.015407,B,map,NA
10056,28319,9687,0.279788,0.023752,B,map,NA
9992,28277,9687,0.319014,0.021496,B,map,NA
9929,28235,9688,0.282895,0.021301,B,map,NA
9866,28193,9688,0.306587,0.01708,B,map,NA
9802,28151,9688,0.331573,0.038856,B,map,NA
9739,28110,9689,0.354631,0.012649,B,map,NA
9676,28068,9689,0.396831,0.029151,B,map,NA
9612,28026,9689,0.501259,0.043035,B,map,NA
9549,27984,9690,0.40151,0.036528,B,map,NA
9486,27942,9690,0.465173,0.050118,B,map,NA
11393,29130,9681,0.318958,0.016647,B,map,NA
11330,29087,9682,0.339346,0.019012,B,map,NA
11266,29044,9682,0.32444,0.03317,B,map,NA
11203,29002,9682,0.315201,0.021374,B,map,NA
11139,28959,9683,0.327317,0.024445,B,map,NA
11075,28917,9683,0.334803,0.029994,B,map,NA
11012,28874,9684,0.356964,0.008301,B,map,NA
10948,28832,9684,0.375872,0.022753,B,map,NA
10885,28789,9685,0.549181,0.101267,B,map,NA
10821,28747,9685,0.403713,0.046617,B,map,NA
10757,28704,9685,0.406063,0.017406,B,map,NA
10694,28662,9686,0.481214,0.019855,B,map,NA
10630,28619,9686,0.404954,0.015934,B,map,NA
10567,28576,9687,0.362852,0.008306,B,map,NA
10503,28534,9687,0.361614,0.01507,B,map,NA
10440,28491,9687,0.349276,0.024297,B,map,NA
10376,28449,9688,0.32358,0.015444,B,map,NA
10312,28406,9688,0.320015,0.005111,B,map,NA
10249,28364,9689,0.309623,0.019613,B,map,NA
10185,28321,9689,0.273818,0.014017,B,map,NA
10122,28279,9689,0.30411,0.01726,B,map,NA
10058,28236,9690,0.278815,0.015715,B,map,NA
9994,28194,9690,0.304643,0.023597,B,map,NA
9931,28151,9691,0.323429,0.020821,B,map,NA
9867,28108,9691,0.319051,0.019097,B,map,NA
9804,28066,9691,0.352405,0.013712,B,map,NA
9740,28023,9692,0.385522,0.025044,B,map,NA
9676,27981,9692,0.542279,0.030536,B,map,NA
9613,27938,9693,0.36703,0.01887,B,map,NA
9549,27896,9693,0.470987,0.037386,B,map,NA
11464,29103,9683,0.349514,0.045081,B,map,NA
11400,29060,9684,0.301315,0.032922,B,map,NA
11336,29017,9684,0.364578,0.054143,B,map,NA
11272,28974,9685,0.351111,0.02151,B,map,NA
11208,28930,9685,0.343723,0.025581,B,map,NA
11145,28887,9686,0.338434,0.008192,B,map,NA
11081,28844,9686,0.364366,0.015702,B,map,NA
11017,28801,9686,0.373891,0.014272,B,map,NA
10953,28757,9687,0.345134,0.020701,B,map,NA
10889,28714,9687,0.470182,0.030804,B,map,NA
10826,28671,9688,0.462976,0.068311,B,map,NA
10762,28628,9688,0.422097,0.036031,B,map,NA
10698,28584,9689,0.429514,0.032882,B,map,NA
10634,28541,9689,0.388815,0.034809,B,map,NA
10570,28498,9689,0.3747,0.029347,B,map,NA
10506,28455,9690,0.376275,0.016011,B,map,NA
10443,28411,9690,0.348074,0.01648,B,map,NA
10379,28368,9691,0.311001,0.03068,B,map,NA
10315,28325,9691,0.331126,0.021591,B,map,NA
10251,28282,9692,0.324397,0.034536,B,map,NA
10187,28239,9692,0.29079,0.016608,B,map,NA
10124,28195,9692,0.261344,0.017422,B,map,NA
10060,28152,9693,0.320326,0.017273,B,map,NA
9996,28109,9693,0.312263,0.021099,B,map,NA
9932,28066,9694,0.327989,0.020589,B,map,NA
9868,28022,9694,0.353261,0.033175,B,map,NA
9804,27979,9695,0.365436,0.016567,B,map,NA
9741,27936,9695,0.412224,0.039368,B,map,NA
9677,27893,9695,0.373548,0.021631,B,map,NA
9613,27849,9696,0.438284,0.034371,B,map,NA
11536,29078,9686,0.366651,0.031979,B,map,NA
11474,29036,9686,0.396511,0.0317,B,map,NA
11412,28993,9687,0.302654,0.018503,B,map,NA
11350,28951,9687,0.326314,0.010118,B,map,NA
11288,28908,9687,0.355703,0.029063,B,map,NA
11226,28866,9688,0.370841,0.025621,B,map,NA
11164,28823,9688,0.353175,0.030817,B,map,NA
11102,28780,9689,0.373019,0.031764,B,map,NA
11040,28738,9689,0.355604,0.019019,B,map,NA
10978,28695,9690,0.3056,0.027009,B,map,NA
10916,28653,9690,0.466619,0.019329,B,map,NA
10854,28610,9690,0.427776,0.035996,B,map,NA
10791,28568,9691,0.391866,0.020524,B,map,NA
10729,28525,9691,0.461303,0.028997,B,map,NA
10667,28483,9692,0.398246,0.018072,B,map,NA
10605,28440,9692,0.389771,0.027134,B,map,NA
10543,28397,9693,0.363887,0.017077,B,map,NA
10481,28355,9693,0.360933,0.081859,B,map,NA
10419,28312,9693,0.318857,0.040173,B,map,NA
10357,28270,9694,0.321868,0.01972,B,map,NA
10295,28227,9694,0.301226,0.029754,B,map,NA
10233,28185,9695,0.272298,0.013201,B,map,NA
10171,28142,9695,0.291733,0.023204,B,map,NA
10109,28100,9696,0.290309,0.016021,B,map,NA
10047,28057,9696,0.304697,0.029143,B,map,NA
9985,28014,9696,0.338424,0.017914,B,map,NA
9923,27972,9697,0.312104,0.029852,B,map,NA
9861,27929,9697,0.36420400000000003,0.0153,B,map,NA
9799,27887,9698,0.485054,0.046565,B,map,NA
9737,27844,9698,0.389021,0.018047,B,map,NA
9675,27802,9699,0.47593,0.046689,B,map,NA
11606,29052,9688,0.470897,0.037498,B,map,NA
11544,29009,9688,0.393251,0.059922,B,map,NA
11482,28966,9689,0.447056,0.030131,B,map,NA
11420,28922,9689,0.33094,0.015635,B,map,NA
11357,28879,9690,0.353929,0.039299,B,map,NA
11295,28836,9690,0.339793,0.026677,B,map,NA
11233,28793,9691,0.365021,0.019481,B,map,NA
11171,28749,9691,0.372225,0.020683,B,map,NA
11108,28706,9691,0.331037,0.022272,B,map,NA
11046,28663,9692,0.318873,0.038883,B,map,NA
10984,28620,9692,0.442327,0.09489,B,map,NA
10921,28577,9693,0.433548,0.041485,B,map,NA
10859,28533,9693,0.404696,0.01725,B,map,NA
10797,28490,9694,0.41494,0.047206,B,map,NA
10735,28447,9694,0.423523,0.010065,B,map,NA
10672,28404,9695,0.394637,0.010766,B,map,NA
10610,28360,9695,0.397099,0.019427,B,map,NA
10548,28317,9696,0.363363,0.015451,B,map,NA
10486,28274,9696,0.332397,0.019574,B,map,NA
10423,28231,9696,0.319521,0.026172,B,map,NA
10361,28188,9697,0.326046,0.021149,B,map,NA
10299,28144,9697,0.293121,0.02261,B,map,NA
10236,28101,9698,0.295865,0.013663,B,map,NA
10174,28058,9698,0.310386,0.07319,B,map,NA
10112,28015,9699,0.308005,0.022489,B,map,NA
10050,27971,9699,0.309176,0.012487,B,map,NA
9987,27928,9700,0.324845,0.010179,B,map,NA
9925,27885,9700,0.387549,0.03524,B,map,NA
9863,27842,9701,0.437304,0.029822,B,map,NA
9801,27798,9701,0.405107,0.012708,B,map,NA
9738,27755,9701,0.444857,0.059625,B,map,NA
11739,29070,9690,0.455889,0.050783,B,map,NA
11677,29026,9690,0.323292,0.052586,B,map,NA
11615,28983,9690,0.451293,0.026008,B,map,NA
11552,28939,9691,0.419592,0.03727,B,map,NA
11490,28896,9691,0.437978,0.086784,B,map,NA
11428,28852,9692,0.345277,0.028107,B,map,NA
11365,28809,9692,0.354427,0.026479,B,map,NA
11303,28765,9693,0.409601,0.028031,B,map,NA
11240,28722,9693,0.371568,0.022172999999999998,B,map,NA
11178,28678,9694,0.332386,0.013866,B,map,NA
11116,28634,9694,0.241062,0.011192,B,map,NA
11053,28591,9695,0.325166,0.033793,B,map,NA
10991,28547,9695,0.498316,0.024355,B,map,NA
10929,28504,9696,0.403555,0.030926,B,map,NA
10866,28460,9696,0.421331,0.01961,B,map,NA
10804,28417,9696,0.419717,0.020615,B,map,NA
10742,28373,9697,0.436265,0.044108,B,map,NA
10679,28330,9697,0.397953,0.032237,B,map,NA
10617,28286,9698,0.408147,0.114874,B,map,NA
10555,28243,9698,0.364515,0.011831,B,map,NA
10492,28199,9699,0.319624,0.03708,B,map,NA
10430,28156,9699,0.32145,0.013158,B,map,NA
10367,28112,9700,0.338006,0.04135,B,map,NA
10305,28069,9700,0.303337,0.024358,B,map,NA
10243,28025,9701,0.310398,0.032575,B,map,NA
10180,27982,9701,0.310624,0.010699,B,map,NA
10118,27938,9702,0.316036,0.013889,B,map,NA
10056,27895,9702,0.339873,0.02164,B,map,NA
9993,27851,9702,0.33339800000000003,0.022917,B,map,NA
9931,27808,9703,0.375661,0.030074,B,map,NA
9869,27764,9703,0.462693,0.025769,B,map,NA
9806,27721,9704,0.46529,0.030097,B,map,NA
11810,29044,9692,0.432334,0.063762,B,map,NA
11747,29000,9692,0.503758,0.05158,B,map,NA
11685,28956,9693,0.334438,0.04687,B,map,NA
11623,28913,9693,0.421153,0.03017,B,map,NA
11560,28869,9694,0.381428,0.012164,B,map,NA
11498,28825,9694,0.403831,0.024929,B,map,NA
11435,28781,9695,0.359665,0.043064,B,map,NA
11373,28737,9695,0.373788,0.015354,B,map,NA
11310,28694,9695,0.416479,0.014037000000000001,B,map,NA
11248,28650,9696,0.332627,0.020821,B,map,NA
11185,28606,9696,0.3452,0.089583,B,map,NA
11123,28562,9697,0.285721,0.027547,B,map,NA
11061,28518,9697,0.317353,0.036623,B,map,NA
10998,28475,9698,0.463013,0.027877,B,map,NA
10936,28431,9698,0.394496,0.031128,B,map,NA
10873,28387,9699,0.4238,0.014179,B,map,NA
10811,28343,9699,0.420755,0.019091,B,map,NA
10748,28299,9700,0.440333,0.103655,B,map,NA
10686,28255,9700,0.397036,0.010625,B,map,NA
10623,28212,9701,0.371211,0.005495,B,map,NA
10561,28168,9701,0.345528,0.022664,B,map,NA
10499,28124,9702,0.334986,0.060129,B,map,NA
10436,28080,9702,0.303268,0.007639,B,map,NA
10374,28036,9703,0.333004,0.042523,B,map,NA
10311,27993,9703,0.306965,0.029028,B,map,NA
10249,27949,9704,0.283202,0.020369,B,map,NA
10186,27905,9704,0.311391,0.039712,B,map,NA
10124,27861,9704,0.325961,0.006375,B,map,NA
10061,27817,9705,0.307823,0.023557,B,map,NA
9999,27773,9705,0.378442,0.041638,B,map,NA
9937,27730,9706,0.473731,0.027289,B,map,NA
9874,27686,9706,0.455268,0.028078,B,map,NA
11818,28974,9694,0.428777,0.038607,B,map,NA
11755,28930,9695,0.563973,0.039286,B,map,NA
11693,28886,9695,0.340591,0.015205,B,map,NA
11630,28842,9696,0.382611,0.015728,B,map,NA
11568,28798,9696,0.417337,0.020568,B,map,NA
11505,28754,9697,0.395298,0.018831,B,map,NA
11443,28710,9697,0.367187,0.021738,B,map,NA
11380,28666,9698,0.392747,0.023923,B,map,NA
11318,28622,9698,0.397782,0.013453,B,map,NA
11255,28577,9699,0.249461,0.021882,B,map,NA
11193,28533,9699,0.316544,0.045283,B,map,NA
11130,28489,9700,0.300964,0.018672,B,map,NA
11068,28445,9700,0.389676,0.027606,B,map,NA
11005,28401,9701,0.431902,0.016421,B,map,NA
10943,28357,9701,0.398252,0.01867,B,map,NA
10880,28313,9702,0.409449,0.04198,B,map,NA
10817,28269,9702,0.45301,0.018401,B,map,NA
10755,28225,9703,0.406601,0.02895,B,map,NA
10692,28180,9703,0.36322,0.015929,B,map,NA
10630,28136,9704,0.367059,0.018771,B,map,NA
10567,28092,9704,0.330084,0.016204,B,map,NA
10505,28048,9704,0.313117,0.026033,B,map,NA
10442,28004,9705,0.342238,0.045859,B,map,NA
10380,27960,9705,0.307017,0.01036,B,map,NA
10317,27916,9706,0.328441,0.011098,B,map,NA
10255,27872,9706,0.312886,0.013912,B,map,NA
10192,27828,9707,0.309769,0.022731,B,map,NA
10130,27783,9707,0.321957,0.033622,B,map,NA
10067,27739,9708,0.400333,0.016412,B,map,NA
10005,27695,9708,0.48641,0.027682,B,map,NA
9942,27651,9709,0.43087,0.045329,B,map,NA
11951,28993,9696,0.59788,0.038655,B,map,NA
11888,28949,9697,0.452545,0.028059,B,map,NA
11826,28904,9697,0.466824,0.02501,B,map,NA
11763,28860,9698,0.560996,0.027551,B,map,NA
11701,28815,9698,0.371246,0.029241,B,map,NA
11638,28771,9699,0.419001,0.019493,B,map,NA
11575,28727,9699,0.484637,0.01627,B,map,NA
11513,28682,9700,0.410515,0.043929,B,map,NA
11450,28638,9700,0.386273,0.017124,B,map,NA
11388,28593,9701,0.381488,0.016257,B,map,NA
11325,28549,9701,0.272516,0.017672,B,map,NA
11262,28504,9701,0.27109,0.021215,B,map,NA
11200,28460,9702,0.280532,0.006282,B,map,NA
11137,28416,9702,0.294171,0.015375,B,map,NA
11074,28371,9703,0.449755,0.037126,B,map,NA
11012,28327,9703,0.387145,0.017759,B,map,NA
10949,28282,9704,0.397668,0.010452,B,map,NA
10887,28238,9704,0.397158,0.009685,B,map,NA
10824,28194,9705,0.446264,0.068476,B,map,NA
10761,28149,9705,0.385788,0.011011,B,map,NA
10699,28105,9706,0.381721,0.021981,B,map,NA
10636,28060,9706,0.3693,0.029326,B,map,NA
10574,28016,9707,0.337727,0.045861,B,map,NA
10511,27972,9707,0.313847,0.022413,B,map,NA
10448,27927,9708,0.32517,0.038036,B,map,NA
10386,27883,9708,0.297371,0.020797,B,map,NA
10323,27838,9709,0.324925,0.020446,B,map,NA
10260,27794,9709,0.338444,0.009792,B,map,NA
10198,27750,9710,0.318611,0.010261,B,map,NA
10135,27705,9710,0.337641,0.024554,B,map,NA
10073,27661,9711,0.449504,0.037027,B,map,NA
10010,27616,9711,0.443194,0.014801,B,map,NA
12022,28967,9698,0.391566,0.02568,B,map,NA
11959,28923,9699,0.549315,0.051102,B,map,NA
11896,28878,9699,0.564376,0.031305,B,map,NA
11834,28833,9700,0.4784,0.013405,B,map,NA
11771,28789,9700,0.574082,0.031264,B,map,NA
11708,28744,9701,0.378329,0.019713,B,map,NA
11645,28699,9701,0.449428,0.060086,B,map,NA
11583,28654,9702,0.554693,0.050497,B,map,NA
11520,28610,9702,0.380418,0.013326,B,map,NA
11457,28565,9703,0.397815,0.042002,B,map,NA
11395,28520,9703,0.267226,0.018131,B,map,NA
11332,28476,9704,0.251007,0.026918,B,map,NA
11269,28431,9704,0.285115,0.017856,B,map,NA
11207,28386,9705,0.302414,0.015313,B,map,NA
11144,28342,9705,0.292394,0.023257,B,map,NA
11081,28297,9706,0.505388,0.093525,B,map,NA
11018,28252,9706,0.393817,0.019024,B,map,NA
10956,28207,9707,0.433342,0.028677,B,map,NA
10893,28163,9707,0.430184,0.085752,B,map,NA
10830,28118,9708,0.436142,0.052481,B,map,NA
10768,28073,9708,0.37829,0.024165,B,map,NA
