y,x,z,mg_ca,st_dev,sample_mode,dist
12861,2185,8566,0.379175,0.015561,map,NA
12766,2220,8565,0.379998,0.011467,map,NA
12671,2254,8564,0.40229,0.027084,map,NA
12576,2289,8563,0.39489,0.033762,map,NA
12481,2323,8562,0.247027,0.070266,map,NA
12386,2358,8560,0.033426,0.014145,map,NA
12292,2393,8559,0.04193,0.014571,map,NA
13622,1996,8573,0.362869,0.018221,map,NA
13525,2032,8572,0.33433,0.042998,map,NA
13429,2068,8571,0.332739,0.034741,map,NA
13332,2104,8569,0.307632,0.032426,map,NA
13235,2141,8568,0.295319,0.040549,map,NA
13139,2177,8567,0.297785,0.028263,map,NA
13042,2213,8566,0.329995,0.015896,map,NA
12945,2249,8564,0.351478,0.024967,map,NA
12848,2285,8563,0.383856,0.031865,map,NA
12752,2321,8562,0.425061,0.021694,map,NA
12655,2357,8561,0.435678,0.018597,map,NA
12558,2394,8559,0.406301,0.029341,map,NA
12462,2430,8558,0.047153,0.01765,map,NA
12365,2466,8557,0.050072,0.008388,map,NA
13611,2117,8569,0.374617,0.039788,map,NA
13513,2152,8568,0.335568,0.017505,map,NA
13416,2188,8567,0.314166,0.012705,map,NA
13318,2223,8566,0.317259,0.016966,map,NA
13220,2259,8564,0.306295,0.035301,map,NA
13122,2294,8563,0.336711,0.021691,map,NA
13024,2329,8562,0.352646,0.028868,map,NA
12927,2365,8561,0.401043,0.020638,map,NA
12829,2400,8559,0.402679,0.019535,map,NA
12731,2435,8558,0.468013,0.024034,map,NA
12633,2471,8557,0.320215,0.032095,map,NA
12535,2506,8556,0.04531,0.012432,map,NA
12438,2541,8555,0.055339,0.017061,map,NA
13697,2202,8567,0.361697,0.042664,map,NA
13598,2237,8565,0.357211,0.029288,map,NA
13499,2271,8564,0.32889,0.021746,map,NA
13400,2306,8563,0.286309,0.014514,map,NA
13302,2340,8562,0.318228,0.010623,map,NA
13203,2375,8561,0.319922,0.022769,map,NA
13104,2409,8559,0.395742,0.023702,map,NA
13005,2444,8558,0.375545,0.019589,map,NA
12906,2479,8557,0.39997,0.035127,map,NA
12807,2513,8556,0.455685,0.034991,map,NA
12708,2548,8555,0.289334,0.052112,map,NA
12609,2582,8553,0.049544,0.009525,map,NA
12510,2617,8552,0.049417,0.012081,map,NA
13783,2287,8564,0.343946,0.031463,map,NA
13683,2321,8563,0.361486,0.011901,map,NA
13583,2355,8562,0.331322,0.017243,map,NA
13483,2388,8561,0.301249,0.016077,map,NA
13383,2422,8559,0.327172,0.032523,map,NA
13283,2456,8558,0.310242,0.022378,map,NA
13183,2490,8557,0.372185,0.028354,map,NA
13083,2523,8556,0.373831,0.019522,map,NA
12983,2557,8555,0.405312,0.020016,map,NA
12883,2591,8553,0.445029,0.028481,map,NA
12783,2625,8552,0.124228,0.016779,map,NA
12683,2658,8551,0.048203,0.015713,map,NA
12583,2692,8550,0.038324,0.016962,map,NA
13869,2373,8561,0.393869,0.029526,map,NA
13768,2407,8560,0.352124,0.040619,map,NA
13667,2441,8559,0.329014,0.004403,map,NA
13566,2474,8558,0.33023,0.033074,map,NA
13465,2508,8557,0.334329,0.018351,map,NA
13364,2542,8555,0.300158,0.01717,map,NA
13262,2576,8554,0.359493,0.019479,map,NA
13161,2610,8553,0.370051,0.019917,map,NA
13060,2644,8552,0.419824,0.033018,map,NA
12959,2677,8551,0.468748,0.038678,map,NA
12858,2711,8550,0.078457,0.009686,map,NA
12757,2745,8548,0.05059,0.012541,map,NA
12656,2779,8547,0.042823,0.006547,map,NA
13974,2423,8560,0.375429,0.033233,map,NA
13878,2457,8559,0.372005,0.017279,map,NA
13781,2491,8558,0.348349,0.030791,map,NA
13685,2525,8556,0.337862,0.021124,map,NA
13589,2559,8555,0.27915,0.043032,map,NA
13493,2593,8554,0.33762,0.029905,map,NA
13397,2627,8553,0.321828,0.03827,map,NA
13300,2661,8552,0.405724,0.016298,map,NA
13204,2695,8550,0.372154,0.027906,map,NA
13108,2729,8549,0.408095,0.015404,map,NA
13012,2763,8548,0.221767,0.067063,map,NA
12916,2798,8547,0.054734,0.01718,map,NA
12819,2832,8546,0.045971,0.022997,map,NA
12723,2866,8545,0.051155,0.015682,map,NA
14072,2476,8558,0.383011,0.030101,map,NA
13974,2512,8557,0.364503,0.037133,map,NA
13876,2548,8556,0.343354,0.0149,map,NA
13778,2585,8555,0.332227,0.024558,map,NA
13680,2622,8553,0.293232,0.022904,map,NA
13582,2658,8552,0.337222,0.029224,map,NA
13484,2694,8551,0.33968,0.00465,map,NA
13385,2731,8549,0.343575,0.028925,map,NA
13287,2768,8548,0.388483,0.066594,map,NA
13189,2804,8547,0.406425,0.028797,map,NA
13091,2840,8546,0.147283,0.028581,map,NA
12993,2877,8544,0.0511,0.016383000000000002,map,NA
12895,2914,8543,0.044902,0.01517,map,NA
12797,2950,8542,0.038893,0.005674,map,NA
14176,2526,8557,0.411115,0.026953,map,NA
14083,2562,8556,0.340916,0.022881,map,NA
13989,2599,8554,0.347137,0.021342,map,NA
13895,2635,8553,0.365874,0.020526,map,NA
13802,2672,8552,0.338056,0.032109,map,NA
13708,2708,8551,0.278085,0.012977,map,NA
13614,2745,8549,0.327725,0.028755,map,NA
13520,2781,8548,0.321263,0.012369,map,NA
13427,2818,8547,0.400539,0.021061,map,NA
13333,2854,8546,0.404171,0.0243,map,NA
13239,2891,8544,0.474544,0.018589,map,NA
13146,2927,8543,0.063847,0.015548,map,NA
13052,2964,8542,0.031851,0.007301,map,NA
12958,3000,8540,0.036053,0.008233,map,NA
12865,3037,8539,0.040742,0.011282,map,NA
14275,2578,8555,0.340515,0.022818,map,NA
14179,2617,8554,0.393355,0.039441,map,NA
14084,2655,8553,0.368883,0.021605,map,NA
13988,2694,8551,0.366469,0.021739,map,NA
13893,2733,8550,0.326705,0.011949,map,NA
13797,2772,8549,0.318009,0.017727,map,NA
13702,2811,8547,0.348246,0.009794,map,NA
13606,2850,8546,0.323135,0.012029,map,NA
13511,2888,8545,0.409189,0.026545,map,NA
13416,2927,8543,0.433601,0.020246,map,NA
13320,2966,8542,0.132634,0.007656,map,NA
13225,3005,8541,0.067942,0.019306,map,NA
13129,3044,8539,0.050291,0.021202,map,NA
13034,3083,8538,0.034597,0.010156,map,NA
12938,3121,8537,0.032723,0.008412,map,NA
14310,2687,8552,0.367349,0.049988,map,NA
14217,2724,8551,0.442419,0.028178,map,NA
14124,2762,8549,0.350343,0.021747,map,NA
14031,2799,8548,0.353505,0.016954,map,NA
13938,2836,8547,0.33779,0.019056,map,NA
13845,2874,8545,0.299037,0.017391,map,NA
13752,2911,8544,0.311467,0.014817,map,NA
13659,2948,8543,0.330624,0.027503,map,NA
13566,2986,8542,0.268123,0.02384,map,NA
13473,3023,8540,0.08385,0.015751,map,NA
13380,3060,8539,0.060899,0.005502,map,NA
13287,3098,8538,0.076186,0.020243,map,NA
13194,3135,8536,0.03675,0.018492,map,NA
13101,3172,8535,0.039618,0.018616,map,NA
13008,3210,8534,0.045893,0.019776,map,NA
14341,2797,8548,0.392728,0.03654,map,NA
14245,2833,8547,0.334095,0.017396,map,NA
14149,2869,8546,0.372214,0.008572,map,NA
14053,2905,8545,0.334448,0.020702,map,NA
13957,2942,8543,0.32586,0.026072,map,NA
13861,2978,8542,0.319914,0.028862,map,NA
13765,3014,8541,0.327655,0.023325,map,NA
13669,3050,8540,0.259431,0.043717,map,NA
13573,3087,8538,0.062973,0.01861,map,NA
13477,3123,8537,0.059168,0.026795,map,NA
13381,3159,8536,0.066423,0.01496,map,NA
13285,3195,8535,0.045778,0.019311,map,NA
13189,3232,8533,0.052962,0.022054,map,NA
13093,3268,8532,0.045924,0.008053,map,NA
14371,2906,8545,0.354608,0.025736,map,NA
14271,2941,8544,0.352375,0.026377,map,NA
14172,2976,8542,0.381178,0.024107,map,NA
14073,3011,8541,0.343651,0.032018,map,NA
13973,3046,8540,0.337936,0.025252,map,NA
13874,3081,8539,0.325649,0.019495,map,NA
13775,3116,8538,0.168249,0.014328,map,NA
13676,3151,8536,0.070744,0.019152,map,NA
13576,3186,8535,0.058688,0.01597,map,NA
13477,3221,8534,0.059781,0.012735,map,NA
13378,3256,8533,0.04477,0.0047,map,NA
13278,3291,8532,0.052257,0.023146,map,NA
13179,3326,8530,0.037758,0.006015,map,NA
14408,3013,8542,0.395814,0.022525,map,NA
14312,3044,8540,0.376157,0.02178,map,NA
14216,3075,8539,0.388695,0.026089,map,NA
14120,3106,8538,0.341173,0.022038,map,NA
14024,3138,8537,0.315366,0.021631,map,NA
13928,3169,8536,0.366175,0.026661,map,NA
13833,3200,8535,0.059046,0.006839,map,NA
13737,3231,8534,0.054955,0.013665,map,NA
13641,3262,8533,0.046282,0.02296,map,NA
13545,3294,8532,0.058325,0.016418,map,NA
13449,3325,8531,0.037286,0.005157,map,NA
13354,3356,8530,0.04508,0.017819,map,NA
13258,3387,8528,0.043368,0.011053,map,NA
14437,3122,8538,0.40457,0.033724,map,NA
14338,3151,8537,0.388095,0.034041,map,NA
14238,3181,8536,0.344249,0.021931,map,NA
14139,3210,8535,0.348163,0.020837,map,NA
14040,3240,8534,0.218676,0.021744,map,NA
13940,3269,8533,0.057611,0.017887,map,NA
13841,3299,8532,0.063065,0.024907,map,NA
13741,3328,8531,0.042974,0.022893,map,NA
13642,3357,8530,0.063654,0.014863,map,NA
13543,3387,8529,0.040887,0.012615,map,NA
13443,3416,8528,0.048094,0.006126,map,NA
13344,3446,8527,0.041899,0.009306,map,NA
14466,3230,8535,0.381751,0.037447,map,NA
14363,3258,8534,0.337044,0.020469,map,NA
14259,3285,8533,0.340237,0.018662,map,NA
14156,3313,8532,0.149114,0.015601,map,NA
14052,3340,8531,0.044545,0.008184,map,NA
13948,3368,8530,0.049251,0.011983,map,NA
13845,3395,8529,0.048262,0.007877,map,NA
13741,3423,8528,0.068064,0.014921,map,NA
13638,3450,8527,0.045844,0.017453,map,NA
13534,3478,8526,0.050897,0.006728,map,NA
13430,3505,8525,0.03896,0.008969,map,NA
14518,3325,8532,0.404512,0.041271,map,NA
14417,3349,8531,0.363714,0.036949,map,NA
14316,3373,8530,0.326054,0.029708,map,NA
14216,3397,8529,0.033312,0.007705,map,NA
14115,3421,8528,0.046156,0.005242,map,NA
14014,3445,8527,0.047877,0.019844,map,NA
13913,3469,8527,0.050482,0.008481,map,NA
13812,3493,8526,0.068309,0.010547,map,NA
13711,3517,8525,0.036509,0.006938,map,NA
13611,3541,8524,0.047375,0.007517,map,NA
13510,3565,8523,0.05006,0.010786,map,NA
14570,3419,8529,0.378061,0.025355,map,NA
14472,3439,8528,0.365865,0.03,map,NA
14374,3460,8527,0.08254,0.029241,map,NA
14276,3481,8526,0.051148,0.023686,map,NA
14177,3502,8526,0.051398,0.009437,map,NA
14079,3522,8525,0.060228,0.014677,map,NA
13981,3543,8524,0.04566,0.012295,map,NA
13883,3564,8523,0.05184,0.008314,map,NA
13785,3584,8523,0.035391,0.005495,map,NA
13687,3605,8522,0.059608,0.009699,map,NA
13589,3626,8521,0.052665,0.013023,map,NA
14613,3514,8526,0.359542,0.046128,map,NA
14509,3533,8525,0.078859,0.013921,map,NA
14405,3552,8524,0.045312,0.012653,map,NA
14301,3571,8524,0.047556,0.013111,map,NA
14197,3590,8523,0.047641,0.021724,map,NA
14093,3609,8522,0.037005,0.007466,map,NA
13989,3628,8522,0.056347,0.009862,map,NA
13885,3647,8521,0.042761,0.013649,map,NA
13781,3666,8520,0.039811,0.007555,map,NA
13678,3685,8519,0.042482,0.009247,map,NA
14664,3608,8523,0.319145,0.031792,map,NA
14564,3624,8522,0.036319,0.01015,map,NA
14463,3639,8522,0.05431,0.022944,map,NA
14362,3654,8521,0.049025,0.023097,map,NA
14261,3669,8520,0.057424,0.019942,map,NA
14160,3684,8520,0.046414,0.00714,map,NA
14059,3700,8519,0.065467,0.007421,map,NA
13959,3715,8519,0.037122,0.00938,map,NA
13858,3730,8518,0.042785,0.022174,map,NA
13757,3746,8518,0.042973,0.007214,map,NA
14706,3703,8520,0.048591,0.014963,map,NA
14599,3716,8519,0.055587,0.026629,map,NA
14491,3729,8519,0.046004,0.013244,map,NA
14384,3741,8518,0.042639,0.019761,map,NA
14276,3754,8518,0.045671,0.014155,map,NA
14169,3767,8517,0.052203,0.013062,map,NA
14061,3780,8517,0.047775,0.006376,map,NA
13953,3792,8516,0.033148,0.004047,map,NA
13846,3805,8516,0.050236,0.017238,map,NA
14759,3797,8517,0.049445,0.024762,map,NA
14654,3805,8517,0.052882,0.010909,map,NA
14550,3814,8516,0.046588,0.005177,map,NA
14446,3823,8516,0.048657,0.009042,map,NA
14342,3831,8515,0.05468,0.012153,map,NA
14238,3840,8515,0.067219,0.018432,map,NA
14133,3849,8515,0.051037,0.01406,map,NA
14029,3858,8514,0.03862,0.014031,map,NA
13925,3866,8514,0.0483,0.011925,map,NA
14811,3890,8514,0.053785,0.019859,map,NA
14710,3895,8514,0.040475,0.007127,map,NA
14609,3899,8513,0.04896,0.008059,map,NA
14508,3904,8513,0.043477,0.008836,map,NA
14407,3909,8513,0.058944,0.019579,map,NA
14306,3913,8513,0.069414,0.00834,map,NA
14206,3918,8512,0.042048,0.00969,map,NA
14105,3923,8512,0.038671,0.01344,map,NA
14004,3927,8512,0.042339,0.011497,map,NA
14851,3986,8511,0.056252,0.012996,map,NA
14741,3989,8511,0.046159,0.007249,map,NA
14631,3992,8511,0.050208,0.009942,map,NA
14521,3995,8510,0.053936,0.008221,map,NA
14411,3998,8510,0.067603,0.011158,map,NA
14301,4001,8510,0.038427,0.005592,map,NA
14191,4004,8510,0.031733,0.006663,map,NA
14081,4007,8510,0.038107,0.009843,map,NA
14901,4081,8508,0.086604,0.011964,map,NA
14794,4082,8508,0.054801,0.016286,map,NA
14686,4083,8508,0.052114,0.010511,map,NA
14578,4084,8508,0.050185,0.013915,map,NA
14471,4085,8507,0.062274,0.007983,map,NA
14363,4086,8507,0.047165,0.00721,map,NA
14255,4087,8507,0.036658,0.006185,map,NA
14147,4088,8507,0.031733,0.008083,map,NA
14952,4177,8505,0.082043,0.011742,map,NA
14847,4176,8505,0.046649,0.009324,map,NA
14741,4174,8505,0.048408,0.006699,map,NA
14636,4173,8505,0.050647,0.017645,map,NA
14530,4172,8505,0.065623,0.004458,map,NA
14425,4171,8505,0.043264,0.009396,map,NA
14319,4170,8505,0.045177,0.005826,map,NA
14214,4169,8505,0.030327,0.002457,map,NA
15002,4270,8502,0.050469,0.002305,map,NA
14899,4267,8502,0.048789,0.008973,map,NA
14796,4264,8502,0.049241,0.01163,map,NA
14693,4261,8502,0.044287,0.005497,map,NA
14589,4258,8502,0.048302,0.00672,map,NA
14486,4255,8502,0.038719,0.004658,map,NA
14383,4252,8502,0.036181,0.003295,map,NA
14280,4249,8502,0.030581,0.008643,map,NA
15052,4363,8499,0.05192,0.01412,map,NA
14951,4358,8499,0.0412,0.006063,map,NA
14850,4353,8499,0.064189,0.01674,map,NA
14749,4348,8499,0.061096,0.01103,map,NA
14648,4344,8499,0.050877,0.008282,map,NA
14548,4339,8499,0.037587,0.006236,map,NA
14447,4334,8499,0.039203,0.00941,map,NA
14346,4329,8500,0.028166,0.004951,map,NA
15089,4455,8496,0.057195,0.011142,map,NA
14979,4447,8496,0.048866,0.011185,map,NA
14868,4440,8497,0.048253,0.013813,map,NA
14757,4432,8497,0.053449,0.011075,map,NA
14646,4425,8497,0.038777,0.008944,map,NA
14535,4418,8497,0.035346,0.013485,map,NA
14424,4410,8497,0.038561,0.00896,map,NA
15140,4547,8493,0.0523,0.011633,map,NA
15031,4538,8494,0.052803,0.009081,map,NA
14923,4528,8494,0.053099,0.01142,map,NA
14815,4519,8494,0.04125,0.006949,map,NA
14706,4510,8494,0.031664,0.006732,map,NA
14598,4500,8494,0.039657,0.010452,map,NA
14490,4491,8495,0.038746,0.007725,map,NA
15190,4640,8490,0.066121,0.011955,map,NA
15084,4628,8491,0.051981,0.018055,map,NA
14978,4617,8491,0.057735,0.008202,map,NA
14873,4606,8491,0.040574,0.008934,map,NA
14767,4594,8492,0.038566,0.006473,map,NA
14661,4583,8492,0.04053,0.015698,map,NA
14556,4571,8492,0.042865,0.013747,map,NA
15239,4734,8488,0.085778,0.018921,map,NA
15135,4721,8488,0.043631,0.005973,map,NA
15031,4709,8488,0.054827,0.010472,map,NA
14927,4696,8488,0.040157,0.008784,map,NA
14823,4684,8489,0.045311,0.015131,map,NA
14720,4671,8489,0.051172,0.013542,map,NA
14616,4659,8489,0.045857,0.021346,map,NA
15288,4827,8485,0.090204,0.013606,map,NA
15186,4814,8485,0.055414,0.008751,map,NA
15084,4800,8485,0.057086,0.012913000000000001,map,NA
14982,4787,8486,0.040365,0.006624,map,NA
14880,4773,8486,0.056459,0.021597,map,NA
14778,4759,8486,0.055116,0.012496,map,NA
14676,4746,8487,0.037348,0.007462,map,NA
15337,4921,8482,0.060742,0.014427,map,NA
15237,4906,8482,0.051275,0.001872,map,NA
15137,4892,8482,0.047359,0.007869,map,NA
15037,4877,8483,0.042668,0.006653,map,NA
14936,4862,8483,0.051829,0.008603,map,NA
14836,4848,8483,0.045297,0.006387,map,NA
14736,4833,8484,0.051235,0.028047,map,NA
15373,5012,8479,0.071836,0.00453,map,NA
15260,4994,8479,0.04393,0.00854,map,NA
15148,4976,8480,0.036578,0.005252,map,NA
15035,4958,8480,0.050521,0.01184,map,NA
14923,4941,8481,0.042953,0.0033,map,NA
14810,4923,8481,0.046636,0.015285,map,NA
15462,5085,8477,0.067659,0.010905,map,NA
15362,5071,8477,0.037923,0.003724,map,NA
15261,5058,8477,0.029671,0.002156,map,NA
15161,5045,8478,0.045823,0.006194,map,NA
15061,5031,8478,0.044629,0.007696,map,NA
14960,5018,8478,0.038912,0.007906,map,NA
14860,5004,8479,0.054408,0.014921,map,NA
15537,5155,8474,0.081515,0.030563,map,NA
15435,5144,8475,0.047631,0.005415,map,NA
15333,5133,8475,0.033851,0.005599,map,NA
15231,5122,8475,0.044712,0.011936,map,NA
15128,5111,8475,0.064208,0.006785,map,NA
15026,5099,8476,0.058101,0.01084,map,NA
14924,5088,8476,0.060103,0.008898,map,NA
15613,5225,8472,0.058231,0.018225,map,NA
15509,5217,8472,0.034398,0.007331,map,NA
15404,5208,8473,0.029747,0.007691,map,NA
15300,5199,8473,0.036206,0.008818,map,NA
15196,5190,8473,0.078933,0.009038,map,NA
15092,5181,8473,0.048954,0.00502,map,NA
14988,5172,8473,0.059228,0.025637,map,NA
15688,5296,8470,0.051816,0.005037,map,NA
15582,5289,8470,0.045137,0.009899,map,NA
15476,5283,8470,0.037364,0.004545,map,NA
15370,5276,8470,0.042308,0.003122,map,NA
15264,5269,8470,0.084425,0.006014,map,NA
15158,5263,8471,0.055113,0.009683,map,NA
15051,5256,8471,0.059587,0.022366,map,NA
15764,5366,8468,0.04835,0.005683,map,NA
15656,5362,8468,0.033287,0.009485,map,NA
15548,5358,8468,0.039815,0.008747,map,NA
15440,5353,8468,0.055323,0.010135,map,NA
15331,5349,8468,0.0875,0.017974,map,NA
15223,5344,8468,0.046519,0.004906,map,NA
15115,5340,8468,0.054999,0.019106,map,NA
15839,5437,8466,0.045088,0.007558,map,NA
15729,5435,8466,0.031754,0.005208,map,NA
15619,5432,8466,0.041891,0.014006,map,NA
15509,5430,8466,0.049325,0.007752,map,NA
15399,5428,8466,0.070557,0.010421,map,NA
15289,5426,8466,0.045013,0.008362,map,NA
15179,5424,8465,0.050583,0.010005,map,NA
15915,5507,8464,0.064891,0.018482,map,NA
15803,5507,8463,0.03961,0.012904,map,NA
15691,5507,8463,0.03874,0.009701,map,NA
15579,5507,8463,0.048355,0.012601,map,NA
15467,5508,8463,0.066342,0.008454,map,NA
15355,5508,8463,0.051657,0.009139,map,NA
15243,5508,8463,0.045904,0.006284,map,NA
16002,5578,8461,0.066156,0.012911,map,NA
15900,5581,8461,0.038517,0.006122,map,NA
15799,5584,8461,0.039616,0.007053,map,NA
15697,5587,8461,0.046126,0.002518,map,NA
15595,5590,8461,0.04624,0.012118,map,NA
15493,5593,8460,0.05666,0.008503,map,NA
15391,5596,8460,0.046856,0.008247,map,NA
15290,5599,8460,0.045745,0.012263,map,NA
16051,5680,8458,0.04368,0.004067,map,NA
15951,5682,8458,0.042179,0.007714,map,NA
15850,5684,8458,0.03621,0.008789,map,NA
15749,5686,8458,0.051571,0.007705,map,NA
15648,5688,8458,0.050048,0.003317,map,NA
15547,5689,8457,0.057395,0.005969,map,NA
15446,5691,8457,0.038527,0.007685,map,NA
15345,5693,8457,0.052315,0.01497,map,NA
16088,5783,8455,0.042335,0.008053,map,NA
15976,5783,8455,0.055033,0.010409,map,NA
15863,5784,8455,0.055924,0.009544,map,NA
15751,5785,8455,0.036455,0.004659,map,NA
15638,5786,8454,0.060616,0.008288,map,NA
15526,5787,8454,0.04496,0.010666,map,NA
15414,5788,8454,0.044038,0.008363,map,NA
16137,5885,8452,0.042457,0.013982,map,NA
16026,5884,8452,0.046366,0.00882,map,NA
15915,5884,8452,0.04288,0.010493,map,NA
15803,5883,8451,0.045298,0.005713,map,NA
15692,5883,8451,0.057301,0.010208,map,NA
15581,5883,8451,0.041871,0.007473,map,NA
15469,5882,8451,0.04643,0.015893,map,NA
16187,5987,8449,0.052728,0.013451,map,NA
16076,5985,8448,0.061278,0.009201,map,NA
15966,5984,8448,0.048659,0.002438,map,NA
15856,5982,8448,0.049755,0.003438,map,NA
15746,5980,8448,0.059012,0.003357,map,NA
15635,5979,8448,0.038734,0.003576,map,NA
15525,5977,8448,0.044483,0.008166,map,NA
16236,6089,8445,0.097207,0.051038,map,NA
16127,6086,8445,0.049415,0.012439,map,NA
16017,6083,8445,0.04299,0.006277,map,NA
15908,6080,8445,0.04291,0.006731,map,NA
15799,6077,8445,0.054138,0.011192,map,NA
15690,6074,8445,0.038872,0.008211,map,NA
15581,6072,8445,0.046297,0.017539,map,NA
16281,6186,8442,0.067345,0.026348,map,NA
16174,6183,8442,0.046295,0.013714,map,NA
16066,6179,8442,0.046464,0.014819,map,NA
15959,6176,8442,0.045958,0.011878,map,NA
15851,6172,8442,0.051032,0.006491,map,NA
15744,6169,8442,0.03664,0.010541,map,NA
15636,6166,8442,0.046205,0.005539,map,NA
16326,6283,8439,0.092087,0.03206,map,NA
16221,6279,8439,0.040699,0.007669,map,NA
16115,6275,8439,0.046608,0.012377,map,NA
16009,6271,8439,0.04754,0.009328,map,NA
15903,6267,8439,0.04729,0.009954,map,NA
15797,6263,8439,0.040685,0.005975,map,NA
15691,6259,8439,0.046477,0.012353,map,NA
16372,6380,8436,0.058526,0.008098,map,NA
16267,6376,8436,0.04275,0.009373,map,NA
16163,6371,8436,0.04997,0.017386,map,NA
16059,6367,8436,0.044955,0.004915,map,NA
15955,6362,8436,0.046674,0.007819,map,NA
15850,6358,8436,0.039407,0.00492,map,NA
15746,6353,8436,0.037568,0.007252,map,NA
16416,6477,8433,0.051122,0.012604,map,NA
16313,6472,8433,0.045465,0.008731,map,NA
16209,6467,8433,0.043276,0.009249,map,NA
16105,6462,8433,0.048995,0.015765,map,NA
16002,6457,8433,0.040776,0.005589,map,NA
15898,6452,8433,0.037281,0.009374,map,NA
15795,6447,8433,0.040295,0.007289,map,NA
16460,6574,8430,0.04913,0.013734,map,NA
16358,6568,8430,0.048672,0.014269,map,NA
16255,6563,8430,0.043758,0.006134,map,NA
16152,6557,8430,0.05633,0.007977,map,NA
16049,6551,8430,0.040934,0.009463,map,NA
15946,6546,8430,0.034891,0.011361,map,NA
15843,6540,8431,0.040467,0.009782,map,NA
16505,6671,8427,0.051752,0.013935,map,NA
16403,6665,8427,0.043655,0.012252,map,NA
16301,6658,8427,0.04646,0.010319,map,NA
16198,6652,8427,0.062052,0.005953,map,NA
16096,6646,8427,0.035382,0.006536,map,NA
15994,6640,8428,0.043464,0.010405,map,NA
15892,6634,8428,0.042149,0.015998,map,NA
16559,6764,8424,0.042284,0.006124,map,NA
16456,6757,8424,0.042166,0.008857,map,NA
16353,6751,8424,0.047491,0.01188,map,NA
16250,6745,8424,0.055808,0.010887,map,NA
16148,6739,8425,0.035397,0.010306,map,NA
16045,6733,8425,0.039902,0.005317,map,NA
15942,6726,8425,0.048123,0.018438,map,NA
16612,6857,8421,0.043278,0.008217,map,NA
16509,6850,8421,0.041737,0.007614,map,NA
16406,6844,8421,0.043011,0.007184,map,NA
16302,6838,8422,0.058606,0.006796,map,NA
16199,6832,8422,0.042747,0.011604,map,NA
16095,6825,8422,0.034479,0.00976,map,NA
15992,6819,8422,0.038641,0.011117,map,NA
16666,6949,8418,0.043842,0.009205,map,NA
16562,6943,8418,0.044869,0.010418,map,NA
16458,6937,8419,0.041104,0.00542,map,NA
16354,6931,8419,0.058193,0.007933,map,NA
